id;name;geoid;geoname;value;datetime
634;Precio Banda de regulación secundaria;;;17.37;2017-01-12T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.36;2017-01-12T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;8.58;2017-01-12T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.4;2017-01-12T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;5;2017-01-12T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;5;2017-01-12T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.17;2017-01-12T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.2;2017-01-12T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.93;2017-01-12T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.86;2017-01-12T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;5.43;2017-01-12T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.97;2017-01-12T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.4;2017-01-12T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.9;2017-01-12T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;15;2017-01-12T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.39;2017-01-12T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.22;2017-01-12T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;38.33;2017-01-13T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;47.46;2017-01-13T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;41.9;2017-01-13T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;43.46;2017-01-13T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;30.14;2017-01-13T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;25;2017-01-13T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;46.86;2017-01-13T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;25.39;2017-01-13T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.65;2017-01-13T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.5;2017-01-13T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;15;2017-01-13T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.53;2017-01-13T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.64;2017-01-13T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.28;2017-01-13T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.13;2017-01-13T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.98;2017-01-13T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.16;2017-01-13T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.54;2017-01-13T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.18;2017-01-13T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;16;2017-01-13T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.43;2017-01-13T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.2;2017-01-13T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.9;2017-01-13T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;18;2017-01-13T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;28.75;2017-01-14T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;34.82;2017-01-14T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;37.99;2017-01-14T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;40.09;2017-01-14T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;36.2;2017-01-14T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;33.28;2017-01-14T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;27.22;2017-01-14T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;27.23;2017-01-14T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;25.81;2017-01-14T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;25.81;2017-01-14T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;26.6;2017-01-14T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;24;2017-01-14T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.4;2017-01-14T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.6;2017-01-14T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;25.81;2017-01-14T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;33.89;2017-01-14T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;33.89;2017-01-14T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;21.19;2017-01-14T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;23.3;2017-01-14T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.9;2017-01-14T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.4;2017-01-14T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.8;2017-01-14T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;20.9;2017-01-14T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;20.04;2017-01-14T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;43.56;2017-01-15T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;46.28;2017-01-15T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;42.1;2017-01-15T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;44.56;2017-01-15T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;38;2017-01-15T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;35;2017-01-15T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;38;2017-01-15T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;41.07;2017-01-15T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;30;2017-01-15T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;42.99;2017-01-15T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;41.6;2017-01-15T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;36.86;2017-01-15T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;35;2017-01-15T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;38;2017-01-15T13:00:00+01:00
